day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
4,2019,03,14,2019-03-14,56.2,48.6,999.5,8.8,15.0,24.1,38.1,64.0,46.0,0.32,999.9,0,676
4,2019,03,14,2019-03-14,50.6,46.5,9999.9,999.9,19.4,31.1,999.9,60.8,44.6,0.0,999.9,0,676
1,2019,11,25,2019-11-25,45.5,36.8,1003.1,10.0,7.3,12.0,18.1,55.0,37.9,0.0,999.9,0,694
1,2019,11,25,2019-11-25,46.0,39.4,9999.9,999.9,12.2,18.1,999.9,52.7,40.5,0.0,999.9,0,694
5,2019,03,15,2019-03-15,38.6,33.3,1008.6,8.3,15.7,22.9,38.1,45.0,35.6,0.32,999.9,0,735
5,2019,03,15,2019-03-15,39.8,34.7,9999.9,999.9,22.2,32.1,999.9,47.1,36.7,0.0,999.9,0,735
2,2019,11,26,2019-11-26,42.1,35.2,1008.4,9.3,5.5,11.1,19.0,50.0,33.1,0.0,999.9,0,678
2,2019,11,26,2019-11-26,44.5,39.0,9999.9,999.9,9.8,15.9,999.9,52.9,39.9,0.0,999.9,0,678
6,2019,03,16,2019-03-16,35.5,20.6,1025.5,10.0,10.3,15.9,25.1,43.0,28.9,0.0,999.9,0,766
6,2019,03,16,2019-03-16,34.6,23.4,9999.9,999.9,14.4,25.1,999.9,40.8,31.3,0.0,999.9,0,766
3,2019,11,27,2019-11-27,45.1,41.3,9999.9,999.9,25.9,41.0,999.9,53.4,37.9,0.0,999.9,0,637
3,2019,11,27,2019-11-27,45.8,39.6,1000.7,7.7,18.3,33.0,48.0,57.0,37.0,0.49,999.9,0,637
7,2019,03,17,2019-03-17,36.0,22.3,1025.3,9.9,6.2,15.0,26.0,45.0,28.9,0.0,999.9,0,612
7,2019,03,17,2019-03-17,34.5,27.2,9999.9,999.9,8.0,12.0,999.9,37.9,32.9,0.0,999.9,0,612
4,2019,11,28,2019-11-28,35.2,25.1,1029.7,10.0,9.5,17.1,29.9,39.0,32.0,0.14,999.9,0,508
4,2019,11,28,2019-11-28,35.2,28.6,9999.9,999.9,17.5,31.1,999.9,37.0,33.6,0.0,999.9,0,508
1,2019,03,18,2019-03-18,34.4,28.4,9999.9,999.9,6.4,11.1,999.9,37.6,31.5,0.0,999.9,0,651
1,2019,03,18,2019-03-18,36.1,23.6,1028.1,9.8,6.1,13.0,18.1,45.0,28.0,0.0,999.9,0,651
5,2019,11,29,2019-11-29,37.2,33.8,1028.7,7.9,4.4,8.0,999.9,39.9,35.1,0.01,999.9,0,649
5,2019,11,29,2019-11-29,37.9,35.7,9999.9,999.9,6.9,15.0,999.9,38.8,36.1,0.0,999.9,0,649
2,2019,03,19,2019-03-19,39.8,23.8,1029.2,10.0,6.7,12.0,18.1,50.0,30.0,0.0,999.9,0,644
2,2019,03,19,2019-03-19,40.7,25.3,9999.9,999.9,9.5,13.0,999.9,47.1,36.7,0.0,999.9,0,644
6,2019,11,30,2019-11-30,38.3,36.7,9999.9,999.9,18.1,28.9,999.9,39.7,36.1,0.0,999.9,0,663
6,2019,11,30,2019-11-30,38.5,34.5,1014.7,6.5,11.3,18.1,28.0,41.0,36.0,0.02,999.9,0,663
3,2019,03,20,2019-03-20,43.0,34.0,9999.9,999.9,13.4,20.0,999.9,48.6,40.1,0.0,999.9,0,693
3,2019,03,20,2019-03-20,42.5,33.5,1020.4,7.7,7.7,13.0,25.1,46.9,39.9,0.0,999.9,0,693
7,2019,12,01,2019-12-01,40.0,39.1,9999.9,999.9,15.0,29.9,999.9,43.2,37.9,0.0,999.9,0,725
7,2019,12,01,2019-12-01,40.5,37.7,996.1,6.5,9.1,15.9,22.0,43.0,37.0,0.16,999.9,0,725
4,2019,03,21,2019-03-21,39.9,37.5,9999.9,999.9,12.4,24.1,999.9,45.7,35.8,0.0,999.9,0,689
4,2019,03,21,2019-03-21,40.4,35.1,1014.6,7.5,9.2,15.0,22.9,46.0,37.0,0.08,999.9,0,689
1,2019,12,02,2019-12-02,33.3,30.0,9999.9,999.9,19.7,27.0,999.9,36.7,31.1,0.0,999.9,0,709
1,2019,12,02,2019-12-02,33.3,26.8,1013.5,9.6,11.7,15.9,22.9,37.9,30.9,0.06,999.9,0,709
5,2019,03,22,2019-03-22,40.6,28.8,1017.8,10.0,10.4,18.1,25.1,46.9,35.1,0.0,999.9,0,709
5,2019,03,22,2019-03-22,39.9,32.1,9999.9,999.9,15.1,19.0,999.9,45.7,34.5,0.0,999.9,0,709
2,2019,12,03,2019-12-03,33.6,29.0,9999.9,999.9,15.1,22.0,999.9,40.1,30.7,0.0,999.9,0,690
2,2019,12,03,2019-12-03,33.5,26.3,1011.2,9.7,10.1,15.9,24.1,39.9,30.0,0.0,999.9,0,690
6,2019,03,23,2019-03-23,35.5,30.6,9999.9,999.9,7.0,14.0,999.9,38.8,33.6,0.0,999.9,0,690
6,2019,03,23,2019-03-23,37.9,24.9,1026.3,10.0,3.6,8.9,999.9,53.1,27.0,0.0,999.9,0,690
3,2019,12,04,2019-12-04,37.6,28.4,1005.2,10.0,11.4,19.0,28.9,44.1,32.0,0.0,999.9,0,746
3,2019,12,04,2019-12-04,38.4,31.1,9999.9,999.9,20.4,25.1,999.9,43.0,34.0,0.0,999.9,0,746
7,2019,03,24,2019-03-24,43.2,33.2,9999.9,999.9,7.2,12.0,999.9,48.0,38.7,0.0,999.9,0,648
7,2019,03,24,2019-03-24,46.0,31.5,1020.9,9.8,4.6,14.0,999.9,51.1,43.0,0.0,999.9,0,648
4,2019,12,05,2019-12-05,36.8,28.0,1015.7,10.0,5.3,9.9,17.1,46.0,28.0,0.0,999.9,0,700
4,2019,12,05,2019-12-05,38.9,30.4,9999.9,999.9,11.1,19.0,999.9,45.0,34.0,0.0,999.9,0,700
1,2019,03,25,2019-03-25,35.4,29.2,9999.9,999.9,20.3,28.9,999.9,37.8,34.0,0.0,999.9,0,639
1,2019,03,25,2019-03-25,37.6,25.2,1024.3,9.6,15.0,20.0,31.1,43.0,34.0,0.11,999.9,0,639
5,2019,12,06,2019-12-06,39.7,33.2,9999.9,999.9,17.2,28.9,999.9,48.7,34.0,0.0,999.9,0,736
5,2019,12,06,2019-12-06,39.2,29.3,1020.8,10.0,9.6,17.1,25.1,45.0,32.0,0.0,999.9,0,736
2,2019,03,26,2019-03-26,36.1,13.6,1031.0,10.0,6.4,14.0,19.0,46.0,27.0,0.0,999.9,0,672
2,2019,03,26,2019-03-26,35.2,22.0,9999.9,999.9,9.8,21.0,999.9,36.5,33.8,0.0,999.9,0,672
6,2019,12,07,2019-12-07,32.0,23.4,1029.0,10.0,5.8,12.0,999.9,39.0,25.0,0.0,999.9,0,700
6,2019,12,07,2019-12-07,34.1,27.1,9999.9,999.9,10.9,18.1,999.9,38.7,31.3,0.0,999.9,0,700
3,2019,03,27,2019-03-27,42.8,18.4,1026.9,10.0,7.8,15.9,28.0,59.0,30.9,0.0,999.9,0,698
3,2019,03,27,2019-03-27,41.6,23.7,9999.9,999.9,12.4,22.0,999.9,54.7,35.8,0.0,999.9,0,698
7,2019,12,08,2019-12-08,39.9,31.4,1017.0,9.1,10.1,15.0,31.1,48.2,35.1,0.0,999.9,0,671
7,2019,12,08,2019-12-08,40.2,34.2,9999.9,999.9,20.5,26.0,999.9,47.5,37.2,0.0,999.9,0,671
4,2019,03,28,2019-03-28,51.0,39.3,9999.9,999.9,18.8,28.9,999.9,60.4,40.3,0.0,999.9,0,683
4,2019,03,28,2019-03-28,53.5,39.4,1017.2,9.7,11.3,15.9,27.0,64.9,46.0,0.08,999.9,0,683
1,2019,12,09,2019-12-09,47.3,45.9,9999.9,999.9,13.2,26.0,999.9,48.6,45.1,0.0,999.9,0,705
1,2019,12,09,2019-12-09,47.2,43.9,1002.9,5.9,9.1,22.9,34.0,48.9,37.9,0.01,999.9,0,705
5,2019,03,29,2019-03-29,47.5,32.6,1017.9,10.0,7.0,9.9,999.9,55.0,42.1,0.01,999.9,0,675
5,2019,03,29,2019-03-29,39.8,36.6,9999.9,999.9,8.3,13.0,999.9,41.4,38.1,0.0,999.9,0,675
2,2019,12,10,2019-12-10,23.9,16.3,9999.9,999.9,20.1,31.1,999.9,38.7,16.5,0.0,999.9,0,675
2,2019,12,10,2019-12-10,23.2,13.2,1017.8,9.8,13.8,21.0,32.1,37.9,15.1,0.01,999.9,0,675
6,2019,03,30,2019-03-30,40.2,32.9,1013.2,7.3,11.3,20.0,28.9,43.0,35.1,0.61,999.9,0,663
6,2019,03,30,2019-03-30,38.1,34.4,9999.9,999.9,16.1,31.1,999.9,40.3,34.5,0.0,999.9,0,663
3,2019,12,11,2019-12-11,19.2,8.3,1030.4,9.2,9.3,18.1,26.0,25.0,14.0,0.0,999.9,0,606
3,2019,12,11,2019-12-11,19.3,8.9,9999.9,999.9,14.5,21.0,999.9,24.4,14.9,0.0,999.9,0,606
7,2019,03,31,2019-03-31,30.7,16.1,9999.9,999.9,18.6,25.1,999.9,34.7,26.6,0.0,999.9,0,637
7,2019,03,31,2019-03-31,31.9,13.8,1024.8,9.6,12.6,15.9,24.1,39.9,24.1,0.22,999.9,0,637
4,2019,12,12,2019-12-12,30.1,19.1,1028.4,9.4,9.6,18.1,33.0,46.0,19.9,0.0,999.9,0,656
4,2019,12,12,2019-12-12,30.9,22.2,9999.9,999.9,18.5,29.9,999.9,44.2,23.7,0.0,999.9,0,656
1,2019,04,01,2019-04-01,36.5,20.1,1026.5,10.0,9.6,20.0,27.0,48.9,27.0,0.0,999.9,0,794
1,2019,04,01,2019-04-01,36.3,21.5,9999.9,999.9,15.5,27.0,999.9,46.2,31.5,0.0,999.9,0,794
5,2019,12,13,2019-12-13,40.0,30.8,9999.9,999.9,15.0,26.0,999.9,43.2,37.8,0.0,999.9,0,732
5,2019,12,13,2019-12-13,39.7,27.6,1015.4,10.0,6.9,13.0,24.1,45.0,37.0,0.0,999.9,0,732
2,2019,04,02,2019-04-02,45.6,31.0,9999.9,999.9,22.1,28.0,999.9,53.1,41.2,0.0,999.9,0,657
2,2019,04,02,2019-04-02,44.9,30.2,1017.4,9.8,12.9,21.0,28.9,57.0,37.9,0.0,999.9,0,657
6,2019,12,14,2019-12-14,36.1,33.3,9999.9,999.9,8.9,20.0,999.9,43.0,30.6,0.0,999.9,0,682
6,2019,12,14,2019-12-14,34.2,28.0,1008.2,8.8,5.1,15.0,22.0,41.0,30.0,0.0,999.9,0,682
3,2019,04,03,2019-04-03,47.0,28.4,1022.2,10.0,8.9,15.0,25.1,59.0,37.0,0.0,999.9,0,680
3,2019,04,03,2019-04-03,44.9,30.8,9999.9,999.9,13.8,20.0,999.9,57.2,41.2,0.0,999.9,0,680
7,2019,12,15,2019-12-15,24.8,15.1,1017.3,9.8,7.8,14.0,20.0,28.9,19.4,0.0,999.9,0,656
7,2019,12,15,2019-12-15,25.3,18.5,9999.9,999.9,11.0,19.0,999.9,29.1,21.7,0.0,999.9,0,656
4,2019,04,04,2019-04-04,46.7,39.9,1027.0,8.0,8.5,14.0,21.0,54.0,42.8,0.16,999.9,0,663
4,2019,04,04,2019-04-04,45.0,37.8,9999.9,999.9,9.4,21.0,999.9,55.9,38.8,0.0,999.9,0,663
1,2019,12,16,2019-12-16,28.4,25.2,9999.9,999.9,9.5,17.1,999.9,31.8,26.6,0.0,999.9,0,624
1,2019,12,16,2019-12-16,27.8,21.8,1022.4,7.6,5.6,9.9,999.9,30.9,24.8,0.0,999.9,0,624
5,2019,04,05,2019-04-05,39.3,37.6,9999.9,999.9,7.8,15.0,999.9,41.7,38.1,0.0,999.9,0,705
5,2019,04,05,2019-04-05,45.0,39.5,1020.2,7.4,4.9,11.1,21.0,57.0,39.9,0.16,999.9,0,705
2,2019,12,17,2019-12-17,28.5,22.8,9999.9,999.9,14.9,21.0,999.9,32.5,22.5,0.0,999.9,0,670
2,2019,12,17,2019-12-17,26.6,18.9,1020.9,9.9,10.2,18.1,25.1,30.9,19.9,0.0,999.9,0,670
6,2019,04,06,2019-04-06,43.8,42.9,9999.9,999.9,4.6,13.0,999.9,49.1,40.3,0.0,999.9,0,743
6,2019,04,06,2019-04-06,52.3,44.4,1019.8,6.2,4.2,12.0,999.9,64.9,42.1,0.0,999.9,1,743
3,2019,12,18,2019-12-18,21.3,6.6,1024.6,9.9,9.8,15.0,21.0,28.9,12.9,0.0,999.9,0,653
3,2019,12,18,2019-12-18,21.5,9.9,9999.9,999.9,15.9,25.1,999.9,29.3,12.6,0.0,999.9,0,653
7,2019,04,07,2019-04-07,59.4,49.9,1013.3,10.0,7.3,15.9,28.9,70.0,53.1,0.0,999.9,0,703
7,2019,04,07,2019-04-07,51.8,47.3,9999.9,999.9,9.3,19.0,999.9,67.6,44.6,0.0,999.9,0,703
4,2019,12,19,2019-12-19,24.7,9.2,9999.9,999.9,15.0,24.1,999.9,36.5,18.7,0.0,999.9,0,683
4,2019,12,19,2019-12-19,24.3,9.6,1027.4,9.9,9.0,15.0,25.1,37.0,16.0,0.0,999.9,0,683
1,2019,04,08,2019-04-08,56.9,52.6,9999.9,999.9,10.9,24.1,999.9,65.1,48.2,0.0,999.9,0,744
1,2019,04,08,2019-04-08,62.7,47.2,1010.0,10.0,6.9,19.0,29.9,73.9,53.1,0.08,999.9,0,744
5,2019,12,20,2019-12-20,32.6,29.2,9999.9,999.9,9.9,15.0,999.9,38.7,29.3,0.0,999.9,0,726
5,2019,12,20,2019-12-20,31.3,24.7,1030.3,6.9,3.7,7.0,999.9,41.0,24.1,0.0,999.9,0,726
2,2019,04,09,2019-04-09,60.9,35.8,1009.8,10.0,9.8,17.1,24.1,71.1,46.9,0.0,999.9,0,693
2,2019,04,09,2019-04-09,55.9,38.6,9999.9,999.9,12.8,28.0,999.9,69.1,48.0,0.0,999.9,0,693
6,2019,12,21,2019-12-21,39.0,28.5,1028.4,9.8,7.3,11.1,17.1,48.9,32.0,0.0,999.9,0,747
6,2019,12,21,2019-12-21,39.6,31.2,9999.9,999.9,15.0,18.1,999.9,47.3,36.1,0.0,999.9,0,747
3,2019,04,10,2019-04-10,40.8,33.1,9999.9,999.9,18.2,24.1,999.9,63.5,35.4,0.0,999.9,0,659
3,2019,04,10,2019-04-10,41.6,31.5,1015.0,9.8,13.8,24.1,33.0,64.0,36.0,0.0,999.9,0,659
7,2019,12,22,2019-12-22,42.3,32.6,9999.9,999.9,15.6,18.1,999.9,51.1,37.4,0.0,999.9,0,681
7,2019,12,22,2019-12-22,40.4,29.9,1024.9,10.0,7.7,11.1,18.1,53.1,32.0,0.0,999.9,0,681
4,2019,04,11,2019-04-11,45.6,35.7,1007.5,10.0,15.8,22.0,33.0,61.0,39.0,0.06,999.9,0,747
4,2019,04,11,2019-04-11,40.3,36.9,9999.9,999.9,21.0,28.9,999.9,45.5,37.9,0.0,999.9,0,747
1,2019,12,23,2019-12-23,43.5,34.1,9999.9,999.9,13.1,20.0,999.9,49.6,40.3,0.0,999.9,0,691
1,2019,12,23,2019-12-23,42.8,31.8,1019.3,10.0,7.5,13.0,22.9,53.1,36.0,0.0,999.9,0,691
5,2019,04,12,2019-04-12,50.6,36.2,1005.1,9.2,14.9,26.0,39.0,61.0,43.0,0.47,999.9,0,780
5,2019,04,12,2019-04-12,48.9,36.3,9999.9,999.9,19.0,34.0,999.9,54.1,44.6,0.0,999.9,0,780
2,2019,12,24,2019-12-24,40.8,34.7,1018.3,6.8,4.7,11.1,21.0,55.0,28.0,0.0,999.9,1,624
2,2019,12,24,2019-12-24,39.0,36.8,9999.9,999.9,7.6,21.0,999.9,51.8,30.2,0.0,999.9,0,624
6,2019,04,13,2019-04-13,44.1,24.0,9999.9,999.9,16.7,28.0,999.9,50.9,39.2,0.0,999.9,0,754
6,2019,04,13,2019-04-13,44.3,24.4,1017.7,10.0,11.2,14.0,27.0,54.0,37.0,0.13,999.9,0,754
3,2019,12,25,2019-12-25,48.8,40.0,1012.9,10.0,8.1,13.0,20.0,61.0,39.9,0.0,999.9,0,511
3,2019,12,25,2019-12-25,48.7,42.3,9999.9,999.9,16.3,22.0,999.9,58.3,43.5,0.0,999.9,0,511
7,2019,04,14,2019-04-14,37.3,33.3,9999.9,999.9,21.0,29.9,999.9,43.2,33.6,0.0,999.9,0,536
7,2019,04,14,2019-04-14,37.1,29.8,1012.8,5.1,14.6,21.0,31.1,51.1,33.1,0.05,3.1,1,536
4,2019,12,26,2019-12-26,56.3,48.8,1013.0,10.0,10.3,14.0,21.0,62.1,51.1,0.0,999.9,0,610
4,2019,12,26,2019-12-26,55.3,50.8,9999.9,999.9,17.0,24.1,999.9,61.3,50.9,0.0,999.9,0,610
1,2019,04,15,2019-04-15,38.8,32.5,9999.9,999.9,14.1,27.0,999.9,46.8,33.8,0.0,999.9,0,724
1,2019,04,15,2019-04-15,39.9,29.3,1016.4,8.4,7.8,12.0,19.0,54.0,30.9,0.4,1.2,0,724
5,2019,12,27,2019-12-27,39.6,36.1,9999.9,999.9,11.3,19.0,999.9,58.1,33.6,0.0,999.9,0,693
5,2019,12,27,2019-12-27,38.3,32.1,1022.1,8.4,8.6,14.0,20.0,55.0,33.1,0.0,999.9,0,693
2,2019,04,16,2019-04-16,52.5,41.5,9999.9,999.9,12.3,24.1,999.9,61.7,46.8,0.0,999.9,0,708
2,2019,04,16,2019-04-16,57.8,42.6,1013.7,10.0,9.4,14.0,20.0,75.0,48.9,0.0,999.9,0,708
6,2019,12,28,2019-12-28,36.0,31.3,1023.5,6.3,5.6,11.1,999.9,46.0,30.0,0.0,999.9,0,639
6,2019,12,28,2019-12-28,36.3,34.3,9999.9,999.9,8.6,14.0,999.9,41.4,33.8,0.0,999.9,0,639
3,2019,04,17,2019-04-17,57.9,47.2,1010.9,8.8,8.5,17.1,33.0,77.0,46.9,0.0,999.9,0,692
3,2019,04,17,2019-04-17,47.8,45.0,9999.9,999.9,10.4,24.1,999.9,67.8,42.4,0.0,999.9,0,692
7,2019,12,29,2019-12-29,49.2,48.1,9999.9,999.9,15.6,25.1,999.9,58.1,41.2,0.0,999.9,0,689
7,2019,12,29,2019-12-29,54.3,50.9,1005.1,7.6,10.7,17.1,28.9,57.9,46.0,0.76,999.9,0,689
4,2019,04,18,2019-04-18,58.6,51.7,1001.6,8.0,10.9,19.0,31.1,75.0,48.0,0.08,999.9,0,628
4,2019,04,18,2019-04-18,57.7,52.0,9999.9,999.9,16.5,29.9,999.9,71.1,40.8,0.0,999.9,0,628
1,2019,12,30,2019-12-30,40.1,37.5,9999.9,999.9,20.1,28.0,999.9,53.6,30.9,0.0,999.9,0,616
1,2019,12,30,2019-12-30,39.0,34.0,998.6,8.2,13.7,22.9,34.0,54.0,30.0,0.85,999.9,0,616
5,2019,04,19,2019-04-19,40.8,38.4,9999.9,999.9,22.9,31.1,999.9,43.0,39.2,0.0,999.9,0,650
5,2019,04,19,2019-04-19,44.5,34.7,1009.4,9.9,18.2,26.0,42.0,48.9,41.0,0.44,999.9,0,650
2,2019,12,31,2019-12-31,27.9,23.5,9999.9,999.9,22.8,33.0,999.9,31.8,25.7,0.0,999.9,0,549
2,2019,12,31,2019-12-31,27.7,20.4,1006.2,7.1,16.8,26.0,42.9,30.9,26.1,0.01,1.2,0,549
6,2019,04,20,2019-04-20,50.6,19.6,1010.0,10.0,16.0,22.9,33.0,64.9,41.0,0.0,999.9,0,730
6,2019,04,20,2019-04-20,43.3,32.3,9999.9,999.9,23.1,28.9,999.9,48.6,41.0,0.0,999.9,0,730
7,2019,04,21,2019-04-21,54.6,21.4,9999.9,999.9,11.6,22.9,999.9,66.6,46.0,0.0,999.9,0,645
7,2019,04,21,2019-04-21,59.6,24.4,1013.9,10.0,6.0,13.0,22.0,78.1,45.0,0.0,999.9,0,645
1,2019,04,22,2019-04-22,61.3,43.2,9999.9,999.9,16.9,22.9,999.9,74.3,52.3,0.0,999.9,0,737
1,2019,04,22,2019-04-22,68.4,42.2,1015.8,10.0,10.5,20.0,31.1,80.1,57.9,0.0,999.9,0,737
2,2019,04,23,2019-04-23,54.7,48.4,9999.9,999.9,14.5,25.1,999.9,73.0,43.3,0.0,999.9,0,743
2,2019,04,23,2019-04-23,59.1,49.0,1014.0,9.5,9.6,15.9,27.0,71.1,51.1,0.19,999.9,0,743
3,2019,04,24,2019-04-24,53.9,37.8,1015.9,10.0,4.9,11.1,999.9,64.9,45.0,0.0,999.9,0,702
3,2019,04,24,2019-04-24,46.5,41.1,9999.9,999.9,5.6,8.9,999.9,50.9,43.0,0.0,999.9,0,702
4,2019,04,25,2019-04-25,57.7,37.7,1008.7,10.0,3.5,8.9,999.9,66.0,46.9,0.0,999.9,0,767
4,2019,04,25,2019-04-25,48.9,41.6,9999.9,999.9,4.9,8.9,999.9,51.6,44.8,0.0,999.9,0,767
5,2019,04,26,2019-04-26,52.1,40.0,9999.9,999.9,18.2,29.9,999.9,60.4,47.5,0.0,999.9,0,762
5,2019,04,26,2019-04-26,56.5,37.4,1007.6,9.7,14.5,22.9,35.0,64.9,50.0,0.06,999.9,0,762
6,2019,04,27,2019-04-27,43.6,32.6,9999.9,999.9,12.0,26.0,999.9,59.5,34.2,0.0,999.9,0,629
6,2019,04,27,2019-04-27,42.9,30.2,1013.0,7.1,9.8,21.0,28.9,61.0,33.1,0.03,1.2,1,629
7,2019,04,28,2019-04-28,41.5,27.4,1020.0,8.9,11.4,18.1,28.9,51.1,33.1,0.85,1.2,0,606
7,2019,04,28,2019-04-28,38.9,32.7,9999.9,999.9,17.0,29.9,999.9,41.7,34.0,0.0,999.9,0,606
1,2019,04,29,2019-04-29,46.8,39.7,1018.5,8.2,9.6,20.0,33.0,53.1,43.0,0.4,999.9,0,717
1,2019,04,29,2019-04-29,44.2,41.0,9999.9,999.9,15.3,27.0,999.9,47.5,40.8,0.0,999.9,0,717
2,2019,04,30,2019-04-30,42.4,42.2,9999.9,999.9,9.4,21.0,999.9,47.3,38.3,0.0,999.9,0,729
2,2019,04,30,2019-04-30,46.1,44.0,1022.5,5.4,7.8,15.9,24.1,52.0,39.9,1.14,999.9,0,729
3,2019,05,01,2019-05-01,48.8,48.1,9999.9,999.9,13.1,21.0,999.9,59.2,42.6,0.0,999.9,0,818
3,2019,05,01,2019-05-01,52.9,50.6,1014.9,6.8,9.1,19.0,28.9,61.0,45.0,1.29,999.9,0,818
4,2019,05,02,2019-05-02,45.8,43.7,1019.2,4.6,7.6,12.0,15.0,51.1,43.0,0.04,999.9,0,699
4,2019,05,02,2019-05-02,41.9,41.9,9999.9,999.9,11.1,19.0,999.9,43.2,40.6,0.0,999.9,0,699
5,2019,05,03,2019-05-03,48.6,40.4,1019.0,8.8,10.4,15.0,22.0,57.0,44.1,0.32,999.9,0,791
5,2019,05,03,2019-05-03,42.4,41.7,9999.9,999.9,14.1,18.1,999.9,44.6,39.6,0.0,999.9,0,791
6,2019,05,04,2019-05-04,50.9,38.3,1016.4,10.0,6.6,11.1,999.9,61.0,42.1,0.02,999.9,0,699
6,2019,05,04,2019-05-04,44.6,40.5,9999.9,999.9,7.0,13.0,999.9,54.9,41.9,0.0,999.9,0,699
7,2019,05,05,2019-05-05,58.8,39.6,1012.1,10.0,4.9,12.0,18.1,73.9,44.1,0.0,999.9,0,779
7,2019,05,05,2019-05-05,54.5,40.4,9999.9,999.9,8.0,18.1,999.9,63.5,48.2,0.0,999.9,0,779
1,2019,05,06,2019-05-06,54.8,46.6,9999.9,999.9,12.2,18.1,999.9,71.4,43.0,0.0,999.9,0,792
1,2019,05,06,2019-05-06,60.7,47.3,1014.0,10.0,7.0,14.0,20.0,72.0,51.1,0.0,999.9,0,792
2,2019,05,07,2019-05-07,43.7,42.2,9999.9,999.9,15.2,20.0,999.9,44.8,42.1,0.0,999.9,0,700
2,2019,05,07,2019-05-07,47.4,41.9,1022.1,8.3,10.9,17.1,22.0,51.1,45.0,0.41,999.9,0,700
3,2019,05,08,2019-05-08,46.0,41.6,9999.9,999.9,15.0,21.0,999.9,53.4,42.3,0.0,999.9,0,759
3,2019,05,08,2019-05-08,53.7,41.7,1018.6,10.0,10.8,17.1,25.1,75.9,45.0,0.1,999.9,0,759
4,2019,05,09,2019-05-09,58.3,54.5,9999.9,999.9,13.6,21.0,999.9,68.2,49.5,0.0,999.9,0,737
4,2019,05,09,2019-05-09,63.2,56.4,1006.6,7.3,10.6,17.1,28.0,73.0,53.1,0.38,999.9,0,737
5,2019,05,10,2019-05-10,46.8,40.9,9999.9,999.9,11.5,18.1,999.9,54.3,42.8,0.0,999.9,0,798
5,2019,05,10,2019-05-10,50.1,38.4,1017.2,10.0,8.8,13.0,17.1,55.9,45.0,0.0,999.9,0,798
6,2019,05,11,2019-05-11,45.4,40.3,9999.9,999.9,7.2,15.9,999.9,48.0,43.7,0.0,999.9,0,696
6,2019,05,11,2019-05-11,48.1,37.5,1020.2,10.0,6.1,14.0,999.9,54.0,46.0,0.0,999.9,0,696
7,2019,05,12,2019-05-12,47.2,38.0,1012.3,10.0,10.5,14.0,21.0,53.1,44.1,0.07,999.9,0,631
7,2019,05,12,2019-05-12,44.0,40.5,9999.9,999.9,15.1,17.1,999.9,45.3,43.0,0.0,999.9,0,631
1,2019,05,13,2019-05-13,45.8,41.2,9999.9,999.9,10.8,18.1,999.9,47.7,43.9,0.0,999.9,0,790
1,2019,05,13,2019-05-13,50.4,38.6,1012.5,9.9,7.8,14.0,19.0,61.0,43.0,0.08,999.9,0,790
2,2019,05,14,2019-05-14,55.7,36.8,1016.4,10.0,4.0,13.0,999.9,70.0,43.0,0.0,999.9,0,720
2,2019,05,14,2019-05-14,51.0,38.9,9999.9,999.9,6.8,15.0,999.9,57.4,45.0,0.0,999.9,0,720
3,2019,05,15,2019-05-15,58.2,43.7,9999.9,999.9,9.9,18.1,999.9,62.8,54.3,0.0,999.9,0,765
3,2019,05,15,2019-05-15,63.6,43.2,1014.2,10.0,3.1,7.0,999.9,75.0,52.0,0.0,999.9,0,765
4,2019,05,16,2019-05-16,67.0,54.9,1009.7,9.8,8.0,13.0,31.1,75.9,59.0,0.0,999.9,0,740
4,2019,05,16,2019-05-16,64.4,55.1,9999.9,999.9,13.1,22.0,999.9,70.0,57.2,0.0,999.9,0,740
5,2019,05,17,2019-05-17,54.0,50.8,9999.9,999.9,13.4,22.0,999.9,71.1,43.2,0.0,999.9,0,775
5,2019,05,17,2019-05-17,57.5,50.7,1010.2,9.5,9.2,18.1,27.0,75.0,46.0,0.28,999.9,0,775
6,2019,05,18,2019-05-18,58.0,50.0,1010.5,9.4,7.8,22.9,41.0,82.9,45.0,0.13,999.9,0,757
6,2019,05,18,2019-05-18,48.9,47.2,9999.9,999.9,9.3,22.0,999.9,63.9,43.7,0.0,999.9,0,757
7,2019,05,19,2019-05-19,66.1,59.2,1003.3,9.5,10.7,25.1,36.9,75.0,53.1,0.47,999.9,0,775
7,2019,05,19,2019-05-19,60.5,56.7,9999.9,999.9,15.9,28.0,999.9,72.1,46.8,0.0,999.9,0,775
1,2019,05,20,2019-05-20,54.1,43.4,1014.4,10.0,11.5,22.0,33.0,69.1,48.9,0.29,999.9,0,809
1,2019,05,20,2019-05-20,53.5,45.5,9999.9,999.9,14.9,26.0,999.9,68.4,47.5,0.0,999.9,0,809
2,2019,05,21,2019-05-21,47.7,42.8,9999.9,999.9,12.7,22.0,999.9,49.3,45.3,0.0,999.9,0,728
2,2019,05,21,2019-05-21,49.5,40.6,1019.6,9.8,10.2,20.0,28.9,54.0,46.0,0.05,999.9,0,728
3,2019,05,22,2019-05-22,55.3,51.5,9999.9,999.9,15.3,22.9,999.9,73.2,49.8,0.0,999.9,0,773
3,2019,05,22,2019-05-22,63.9,52.1,1011.9,9.0,12.8,20.0,28.9,82.0,51.1,0.79,999.9,0,773
